variavel,variavel_no_csv,descricao,tema,unidade,tabela,arquivo,coluna_chave,url_origem
V00302,V00302,"Domicílios Particulares Permanentes Ocupados, 4 ou mais banheiros de uso exclusivo com chuveiro e vaso sanitário existentes no domicílio, Sexo da pessoa responsável pelo domicílio é feminino",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00303,V00303,"Domicílios Particulares Permanentes Ocupados, Apenas banheiro de uso comum a mais de um domicílio, Sexo da pessoa responsável pelo domicílio é masculino",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00304,V00304,"Domicílios Particulares Permanentes Ocupados, Apenas banheiro de uso comum a mais de um domicílio, Sexo da pessoa responsável pelo domicílio é feminino",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00305,V00305,"Domicílios Particulares Permanentes Ocupados, Apenas sanitário ou buraco para dejeções, inclusive os localizados no terreno, Sexo da pessoa responsável pelo domicílio é masculino",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00306,V00306,"Domicílios Particulares Permanentes Ocupados, Apenas sanitário ou buraco para dejeções, inclusive os localizados no terreno, Sexo da pessoa responsável pelo domicílio é feminino",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00307,V00307,"Domicílios Particulares Permanentes Ocupados, Não tinham banheiro nem sanitário, Sexo da pessoa responsável pelo domicílio é masculino",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00308,V00308,"Domicílios Particulares Permanentes Ocupados, Não tinham banheiro nem sanitário, Sexo da pessoa responsável pelo domicílio é feminino",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00309,V00309,"Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é rede geral ou pluvial",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00310,V00310,"Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa séptica ou fossa filtro ligada à rede",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00311,V00311,"Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa séptica ou fossa filtro não ligada à rede",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00312,V00312,"Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa rudimentar ou buraco",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00313,V00313,"Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é vala",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00314,V00314,"Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é rio, lago, córrego ou mar",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00315,V00315,"Domicílios Particulares Permanentes Ocupados, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é outra forma",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00316,V00316,"Domicílios Particulares Permanentes Ocupados, Destinação do esgoto inexistente, pois não tinham banheiro nem sanitário",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00317,V00317,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é rede geral ou pluvial",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00318,V00318,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa séptica ou fossa filtro ligada à rede",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00319,V00319,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa séptica ou fossa filtro não ligada à rede",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00320,V00320,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa rudimentar ou buraco",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00321,V00321,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é vala",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00322,V00322,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é rio, lago, córrego ou mar",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00323,V00323,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é outra forma",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00324,V00324,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Destinação do esgoto inexistente, pois não tinham banheiro nem sanitário",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00325,V00325,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é rede geral ou pluvial",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00326,V00326,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa séptica ou fossa filtro ligada à rede",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00327,V00327,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa séptica ou fossa filtro não ligada à rede",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00328,V00328,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa rudimentar ou buraco",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00329,V00329,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é vala",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00330,V00330,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é rio, lago, córrego ou mar",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00331,V00331,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é outra forma",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00332,V00332,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Destinação do esgoto inexistente, pois não tinham banheiro nem sanitário",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00333,V00333,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é rede geral ou pluvial",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00334,V00334,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Destinação do esgoto do banheiro ou sanitário ou buraco para dejeções é fossa séptica ou fossa filtro ligada à rede",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
